,Source,Destination,Flow_Path,Total_Measured_Latency_ms,Total_Geo_Latency_ms,Delta_Latency_ms,Representative_Flow_ID,Occurrence_Count,Multiple_Paths
399,UURWMEA110,DK_CLEVELND_OH,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(2.0, 1.36)-> UJEWKNO040 ->(0.5, N/A)-> UJEWKNO030 -> DK_CLEVELND_OH",5.835,2.0,0.0,1:krfEHLLMd61IR1HmezAOJnhi10w=,2,False
400,UURWMEA110,DK_CLIFTON_NJ,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_CLIFTON_NJ",2.84,0.64,0.0,1:D50WTnn/eP4z+5YnGvCQ375j/U0=,2,False
401,UURWMEA110,DK_COLUMBUS_OH,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(4.97, 2.55)-> UJEWCOL030 -> DK_COLUMBUS_OH",7.475,3.19,0.0,1:pmB20EdRIkO30MqENEwhY3yvkzs=,3,True
402,UURWMEA110,DK_COLUMBUS_OH,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(4.97, 2.55)-> UJEWCOL030 ->(0.5, N/A)-> UJEWCOL040 -> DK_COLUMBUS_OH",7.975,3.19,0.5,1:0RLbdKZ99i5EgH889TVXwGuZb0U=,3,True
403,UURWMEA110,DK_CORAOPLS_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_CORAOPLS_PA",2.84,0.64,0.0,1:/HjKUTPGxVsw11Zvq/RM90SRqpo=,2,False
404,UURWMEA110,DK_CRANSTON_RI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_CRANSTON_RI",2.84,0.64,0.0,1:0+ZdQzkDggYf5Hrj7Zl83vI91is=,2,False
405,UURWMEA110,DK_CRESTVIW_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_CRESTVIW_FL",7.875,3.18,0.0,1:1bMZRfXbmmh61sxUQnC3hr4txBw=,2,False
406,UURWMEA110,DK_DALLAS_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_DALLAS_TX",7.645,3.99,0.0,1:A4Ful7EJe9IvZJrOGWLnINPu6S8=,2,False
407,UURWMEA110,DK_DCFBRCTR_NJ,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_DCFBRCTR_NJ",2.0,0.82,0.0,1:jMMXc3eu2nS4Z2IhU6mF32oONw8=,2,False
408,UURWMEA110,DK_DCMABLDN_NV,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_DCMABLDN_NV",3.3449999999999998,0.64,0.0,1:E3mRsgQUFkNRIYg3QQHZ5T2H7+8=,2,False
409,UURWMEA110,DK_DCMAEAPW_CT,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_DCMAEAPW_CT",5.0,2.98,0.0,1:KhMCsiybRcUoM3Rw9+0FC8hQBkY=,2,False
410,UURWMEA110,DK_DCMAPWNW_ME,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_DCMAPWNW_ME",2.0,0.82,0.0,1:ClcU1ecNBcJLwIC86jqu7EX55IU=,2,False
411,UURWMEA110,DK_DCMAVRGN_VT,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_DCMAVRGN_VT",2.84,0.64,0.0,1:3aSFXdcZUQcsbGBQI+ig27tYgbA=,2,False
412,UURWMEA110,DK_DDCSSQHN_PA,"UURWMEA110 -> UJEWMEA040 ->(3.0, 0.63)-> UJEWNCL040 ->(0.5, N/A)-> UJEWNCL030 -> DK_DDCSSQHN_PA",3.5,0.63,0.0,1:0lrXDZzGQfIn9cQiN3l6zCzlfV8=,2,False
413,UURWMEA110,DK_DECATUR_AL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(4.5, 1.72)-> UJEWGOR030 ->(0.5, N/A)-> UJEWGOR040 -> DK_DECATUR_AL",6.375,1.9,0.0,1:F/TZHd/5UFYE0Z+UiHTXkWfnnVw=,2,False
414,UURWMEA110,DK_EARLENWS_NJ,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_EARLENWS_NJ",5.0,2.98,0.0,1:XhinrYyXiBDgZOkWxCw6ve7CupE=,2,False
415,UURWMEA110,DK_EAURORA_NY,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_EAURORA_NY",2.84,0.64,0.0,1:ANey5epTKDk96RUgQqxOmM/3rbg=,1,False
416,UURWMEA110,DK_EGLINAFB_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWEGL010 ->(0.33, N/A)-> UJEWEGL030 -> DK_EGLINAFB_FL",1.33,0.18,0.0,1:2Biw49peyLF58D9zQF1QXPHsgfc=,2,False
417,UURWMEA110,DK_EMTJBNFC_IN,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(N/A, 0.84)-> UJEWIND030 ->(0.5, N/A)-> UJEWIND040 -> DK_EMTJBNFC_IN",3.335,1.48,0.0,1:PJsQTHISIZj80b6cLjAbaBd+iRE=,2,False
418,UURWMEA110,DK_ENDICOTT_NY,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_ENDICOTT_NY",2.0,0.82,0.0,1:4LDUZQjQKSgojSkhvVaBzyrxzNM=,2,True
419,UURWMEA110,DK_ENDICOTT_NY,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_ENDICOTT_NY",2.84,0.64,0.8399999999999999,1:99M42UfxFuTauajmOwtMIfqtotI=,2,True
420,UURWMEA110,DK_FAIRFILD_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_FAIRFILD_CA",3.3449999999999998,0.64,0.0,1:GvicxiuiG2tdNlQqlXEFYEFCMW0=,2,False
421,UURWMEA110,DK_FARMNGDL_NY,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_FARMNGDL_NY",2.0,0.82,0.0,1:Igtwt05UY0Ccq857sgt39W92hxw=,2,False
422,UURWMEA110,DK_FLSCHRCH_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(0.52, N/A)-> UJEWPNT030 -> DK_FLSCHRCH_VA",1.52,0.18,0.0,1:Lpu39EJTkpdd2XQbMycOEB3LGTA=,2,False
423,UURWMEA110,DK_FTBLISS_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 ->(5.0, 3.99)-> UJEWBLI040 ->(0.5, N/A)-> UJEWBLI030 -> DK_FTBLISS_TX",13.145,7.98,0.0,1:OtFv7lI1RHvlmo+hGsMGv2c/BkQ=,2,False
424,UURWMEA110,DK_FTEUSTIS_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(2.73, 0.98)-> UJEWEUS040 -> DK_FTEUSTIS_VA",3.735,1.16,0.0,1:CUy3po9ApDJNM1MzivXwc9hlmdE=,2,False
425,UURWMEA110,DK_FTGRGADM_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBEL010 ->(0.34, N/A)-> UJEWBEL030 ->(2.0, 0.81)-> UJEWLEE030 -> DK_FTGRGADM_VA",3.3449999999999998,0.99,0.0,1:DgZv5nCoxq0Jj/gOgsrzkx0K6x8=,3,True
426,UURWMEA110,DK_FTGRGADM_VA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBEL010 ->(0.34, N/A)-> UJEWBEL030 ->(2.0, 0.81)-> UJEWLEE030 ->(0.5, N/A)-> UJEWLEE040 -> DK_FTGRGADM_VA",3.8449999999999998,0.99,0.5,1:KNv/1ZfgsC5M3yqSh8o7SMrmGfw=,2,True
427,UURWMEA110,DK_FTHUACHC_AZ,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(1.92, 0.58)-> UJEWCAR030 ->(0.5, N/A)-> UJEWCAR040 ->(9.5, 4.7)-> UJEWHUA040 -> DK_FTHUACHC_AZ",14.415,5.92,0.0,1:I+dZidbkxTX0IRpusgF4XClejyg=,3,True
428,UURWMEA110,DK_FTHUACHC_AZ,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(1.92, 0.58)-> UJEWCAR030 ->(0.5, N/A)-> UJEWCAR040 ->(9.5, 4.7)-> UJEWHUA040 ->(0.5, N/A)-> UJEWHUA030 -> DK_FTHUACHC_AZ",14.915,5.92,0.5,1:17BmqXqohuRNyhW5nK1IlAwqNOo=,3,True
429,UURWMEA110,DK_FTKNOX_KY,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(2.0, 1.36)-> UJEWKNO040 ->(0.5, N/A)-> UJEWKNO030 -> DK_FTKNOX_KY",5.835,2.0,0.0,1:X9UmLh1C6VQpmRn4I7asDyandOc=,2,False
430,UURWMEA110,DK_FTSMHSTN_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(0.35, N/A)-> UJEWTIN030 ->(0.5, N/A)-> UJEWTIN040 ->(5.0, 3.36)-> UJEWSHO040 -> DK_FTSMHSTN_TX",8.35,4.0,0.0,1:8rA4q/CYCD1zulRE/Uvqc8bXK8w=,2,False
431,UURWMEA110,DK_FTWAYNE_IN,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_FTWAYNE_IN",3.335,0.64,0.0,1:4FbJlPkbnkFOEjJR931xbyVsv9M=,2,False
432,UURWMEA110,DK_FTWORTH_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_FTWORTH_TX",7.645,3.99,0.0,1:NXzqWsvePGfTJ7687rT622LjApU=,4,False
433,UURWMEA110,DK_FT_WORTH_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_FT_WORTH_TX",7.645,3.99,0.0,1:hQnfnPr6sCZK12k7vfSABfb/NNg=,2,False
434,UURWMEA110,DK_GREENSBR_NC,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(4.5, 1.72)-> UJEWGOR030 ->(0.5, N/A)-> UJEWGOR040 -> DK_GREENSBR_NC",6.375,1.9,0.0,1:4C1tmjI1Fj1OdCkpqqsceL7x2NE=,2,False
435,UURWMEA110,DK_GREENVLL_SC,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_GREENVLL_SC",7.875,3.18,0.0,1:e6R6QU3oGa9Zei4YZSTb5d+GxX0=,2,False
436,UURWMEA110,DK_GREENVLL_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_GREENVLL_TX",7.645,3.99,0.0,1:8JE1fO4YrVVoo8KmDyPReG+8eDk=,2,False
437,UURWMEA110,DK_GRPRAIRI_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_GRPRAIRI_TX",7.645,3.99,0.0,1:IszIyvBplUxMsef/J6rnf1no9uc=,3,False
438,UURWMEA110,DK_GRRAPIDS_MI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_GRRAPIDS_MI",3.335,0.64,0.0,1:HT1uwLBkQ4SG14d2LXgyxnfV2Kc=,2,False
439,UURWMEA110,DK_HARTFORD_CT,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_HARTFORD_CT",5.0,2.98,0.0,1:nQvkUrAth9XESHvvCx94+sDAoAk=,2,False
440,UURWMEA110,DK_HILLAFB_UT,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(N/A, 3.14)-> UJEWHIL140 -> DK_HILLAFB_UT",2.5,3.7800000000000002,0.0,1:KaedR30oTkF/dbgfAwuem8MIXTk=,3,False
441,UURWMEA110,DK_HNSCMAFB_MA,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_HNSCMAFB_MA",5.0,2.98,0.0,1:HuSSUSfQbjqGdsPoCynh6hUlgfQ=,2,False
442,UURWMEA110,DK_HOLLISTR_CA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBEA010 ->(0.34, N/A)-> UJEWBEA030 ->(0.5, N/A)-> UJEWBEA040 -> DK_HOLLISTR_CA",3.3449999999999998,0.64,0.0,1:Ki5rRoECFZIJqkFwAzGY+60W3H4=,2,False
443,UURWMEA110,DK_HOUSTON_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_HOUSTON_TX",7.645,3.99,0.0,1:mD69FqjSPMcFiPaW3FKjkbJbjJY=,2,False
444,UURWMEA110,DK_HUDSON_NH,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_HUDSON_NH",5.0,2.98,0.0,1:8FeX9MVCIIFekJpH0dJmfGW+0cw=,2,False
445,UURWMEA110,DK_HUNTSVLL_AL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(4.5, 1.72)-> UJEWGOR030 ->(0.5, N/A)-> UJEWGOR040 -> DK_HUNTSVLL_AL",6.375,1.9,0.0,1:/3sGiCsA1st6x7yg9OoX6uSTKTU=,2,False
446,UURWMEA110,DK_INDINPLS_IN,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_INDINPLS_IN",3.335,0.64,0.5,1:PlIjUzpjZM7UzTS4gwog2eiPLGU=,2,True
447,UURWMEA110,DK_INDINPLS_IN,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(N/A, 0.84)-> UJEWIND030 -> DK_INDINPLS_IN",2.835,1.48,0.0,1:nUU5yBExWrVkkbJiXBlsTWwABv0=,2,True
448,UURWMEA110,DK_JOHNSTWN_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_JOHNSTWN_PA",2.84,0.64,0.0,1:7TXSqPnx01uh9Nay13ZTXPVB4wU=,4,False
449,UURWMEA110,DK_JUPITER_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_JUPITER_FL",7.875,3.18,0.0,1:6qYTM7LcBLs2L+hXiObrsL/LNlo=,2,False
450,UURWMEA110,DK_KELLEYBK_XX,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPEPTM010 ->(0.6, 0.04)-> UJEEKLB040 ->(0.5, N/A)-> UJEEKLB030 -> DK_KELLEYBK_XX",2.1,0.22,0.0,1:7j0I1BW5dCBRqNDsxZ4HoDlTJ7M=,2,False
451,UURWMEA110,DK_KENTWOOD_MI,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 -> DK_KENTWOOD_MI",3.335,0.64,0.0,1:YtleZBvQwwu7ieYC1Un1y7MtT+I=,2,False
452,UURWMEA110,DK_KEYSER_WV,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(2.0, 1.36)-> UJEWKNO040 ->(0.5, N/A)-> UJEWKNO030 -> DK_KEYSER_WV",5.835,2.0,0.0,1:XgqxorqEBiDqM+ntYCOFh/wPeK0=,1,False
453,UURWMEA110,DK_KNDYSPCN_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_KNDYSPCN_FL",7.875,3.18,0.0,1:UPmh9jmUlmeeQzNZCOgqxWNjsIA=,2,False
454,UURWMEA110,DK_KNGOFPRS_PA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_KNGOFPRS_PA",2.84,0.64,0.0,1:DmjnN7Vimu3SCMV7RR/mpkVdgCM=,2,False
455,UURWMEA110,DK_KTLNDAFB_NM,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(1.92, 0.58)-> UJEWCAR030 ->(0.5, N/A)-> UJEWCAR040 ->(3.5, 2.18)-> UJEWKIR030 -> DK_KTLNDAFB_NM",8.415,3.4000000000000004,0.0,1:rop4GmWjOAoEevXBgihaoEpcGJ0=,2,False
456,UURWMEA110,DK_LANDSDALE_PA,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_LANDSDALE_PA",2.0,0.82,0.0,1:LWjXThMb00VWPxdYzyVNXvLjYD4=,2,False
457,UURWMEA110,DK_LARGO_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_LARGO_FL",7.875,3.18,0.0,1:DJ9K2Ec+jL0eBuC8dqsKKyu02pk=,2,False
458,UURWMEA110,DK_LEXINGTN_KY,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 ->(0.52, N/A)-> UJEWPNT030 -> DK_LEXINGTN_KY",1.52,0.18,0.0,1:TmdN5T2rZgVnROrAYENFkjBt6Qg=,1,False
459,UURWMEA110,DK_LIMA_OH,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(2.0, 1.36)-> UJEWKNO040 ->(0.5, N/A)-> UJEWKNO030 -> DK_LIMA_OH",5.835,2.0,0.0,1:8J6stuCUZ9m/p3tojNEfrF0TaEM=,2,False
460,UURWMEA110,DK_LIVERPOL_NY,"UURWMEA110 -> UJEWMEA040 ->(2.0, 0.82)-> UJEWPHI030 -> DK_LIVERPOL_NY",2.0,0.82,0.0,1:ESr68UzXxfpV1BO8a1uPUYVsVnM=,2,False
461,UURWMEA110,DK_LNTHCMHT_MD,UURWMEA110 -> UJEWMEA040 -> DK_LNTHCMHT_MD,0.0,0.0,0.0,1:T6wObPjFHoRpkOH7413OPw7MKl0=,2,False
462,UURWMEA110,DK_LOUISVLL_KY,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWWPA010 ->(0.34, N/A)-> UJEWWPA030 ->(0.5, N/A)-> UJEWWPA040 ->(2.0, 1.36)-> UJEWKNO040 ->(0.5, N/A)-> UJEWKNO030 -> DK_LOUISVLL_KY",5.835,2.0,0.0,1:geP2+OZUEZRw+TmD7y43e/FFATs=,2,False
463,UURWMEA110,DK_LTKNYDPT_PA,"UURWMEA110 -> UJEWMEA040 ->(N/A, 0.64)-> UJEWLED030 -> DK_LTKNYDPT_PA",0.0,0.64,0.0,1:14IbBNYGthaFjmHFCE8TRrRTvbM=,2,True
464,UURWMEA110,DK_LTKNYDPT_PA,"UURWMEA110 -> UJEWMEA040 ->(N/A, 0.64)-> UJEWLED030 ->(0.5, N/A)-> UJEWLED040 -> DK_LTKNYDPT_PA",0.5,0.64,0.5,1:6n3ymQIiuCa+EdJ1G4ZCSZZQtgI=,3,True
465,UURWMEA110,DK_LUFKIN_TX,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWTIN010 ->(5.14, 3.35)-> UJEWSNA040 -> DK_LUFKIN_TX",7.645,3.99,0.0,1:oxekIsYcZ8BRPtci82rlxX8D2oQ=,2,False
466,UURWMEA110,DK_LUKEAFB_AZ,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 -> [UJP_MESH] -> UJPWBCK010 ->(14.63, 6.8)-> UJEWNIS040 ->(0.5, N/A)-> UJEWNIS030 ->(4.0, 2.29)-> UJEWLUK030 -> DK_LUKEAFB_AZ",21.630000000000003,9.73,0.0,1:TiWqd10x+45qbrIR5Y0oJIivcRo=,2,False
467,UURWMEA110,DK_LYNN_MA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_LYNN_MA",2.84,0.64,0.0,1:Am4uO5m+NX8Mkkt4dtxY2Y0L3yk=,2,False
468,UURWMEA110,DK_MALABAR_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 -> DK_MALABAR_FL",7.875,3.18,0.0,1:3pRs29HNRV+w3ioC8va2oGR4Vg0=,2,False
469,UURWMEA110,DK_MANASSAS_VA,UURWMEA110 -> UJEWMEA040 -> DK_MANASSAS_VA,0.0,0.0,0.0,1:ardV78MGB9KsfJVFHBsb3zOHZr4=,2,False
470,UURWMEA110,DK_MANCHSTR_NH,"UURWMEA110 -> UJEWMEA040 ->(5.0, 2.98)-> UJEWHAN030 -> DK_MANCHSTR_NH",5.0,2.98,0.0,1:hWQwnEO8y463z5hdbvDUpFFswas=,2,False
471,UURWMEA110,DK_MARIETTA_GA,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(4.5, 1.72)-> UJEWGOR030 ->(0.5, N/A)-> UJEWGOR040 -> DK_MARIETTA_GA",6.375,1.9,0.0,1:a2Em8K0WnyGY+5bOZCJNOPB3Zzg=,2,False
472,UURWMEA110,DK_MARLBORO_MA,"UURWMEA110 -> UJEWMEA040 ->(2.5, 0.64)-> UJPWMEC010 ->(0.34, N/A)-> UJEWMEC030 -> DK_MARLBORO_MA",2.84,0.64,0.0,1:7mqbdWo3zZqg9alKojZE47NMLnU=,2,False
473,UURWMEA110,DK_MCDLLAFB_FL,"UURWMEA110 -> UJEWMEA040 ->(0.5, N/A)-> UJEWMEA030 ->(0.5, 0.18)-> UJPWPNT010 -> [UJP_MESH] -> UJPWBRA010 ->(0.38, N/A)-> UJEWBRA030 ->(6.5, 3.0)-> UJEWJKV030 ->(0.5, N/A)-> UJEWJKV040 ->(N/A, 1.39)-> UJEWMAC040 -> DK_MCDLLAFB_FL",8.375,4.57,0.0,1:EtFzFjtT22iQVGHEEIZbjsL92ZE=,2,True
